DEPP;CODCOMP;COMP;Commune pôle;DEP;CODCOM;COM;Commune;PMUN;PCAP;PTOT
79;123;79123;La Forêt-sur-Sèvre;79;232;79232;La Ronde;418;13;431
79;079;79079;Mauléon;79;233;79233;Rorthais;757;23;780
79;079;79079;Mauléon;79;237;79237;Saint-Aubin-de-Baubigné;1470;26;1496
79;185;79185;Aigondigné;79;240;79240;Sainte-Blandine;692;17;709
79;196;79196;Plaine-et-Vallées;79;260;79260;Saint-Jouin-de-Marnes;535;12;547
79;179;79179;Moncoutant-sur-Sèvre;79;261;79261;Saint-Jouin-de-Milly;198;5;203
79;174;79174;Melle;79;264;79264;Saint-Léger-de-la-Martinière;958;29;987
79;123;79123;La Forêt-sur-Sèvre;79;272;79272;Saint-Marsault;505;11;516
79;174;79174;Melle;79;279;79279;Saint-Martin-lès-Melle;728;14;742
79;280;79280;Saint Maurice Étusson;79;280;79280;Saint-Maurice-la-Fougereuse;582;12;594
79;061;79061;Celles-sur-Belle;79;282;79282;Saint-Médard;111;2;113
79;285;79285;Saint-Pardoux-Soutiers;79;285;79285;Saint-Pardoux;1608;38;1646
79;063;79063;Val en Vignes;79;288;79288;Saint-Pierre-à-Champ;275;6;281
79;329;79329;Thouars;79;292;79292;Sainte-Radegonde;1801;36;1837
79;049;79049;Bressuire;79;296;79296;Saint-Sauveur;1604;78;1682
79;064;79064;Fontivillié;79;314;79314;Sompt;298;5;303
79;005;79005;Airvault;79;317;79317;Soulièvres;528;10;538
79;285;79285;Saint-Pardoux-Soutiers;79;318;79318;Soutiers;264;6;270
79;196;79196;Plaine-et-Vallées;79;321;79321;Taizé-Maulais;725;18;743
79;079;79079;Mauléon;79;323;79323;Le Temple;500;12;512
79;049;79049;Bressuire;79;324;79324;Terves;2591;126;2717
79;005;79005;Airvault;79;325;79325;Tessonnière;327;3;330
79;185;79185;Aigondigné;79;327;79327;Thorigné;1214;34;1248
79;334;79334;Val-du-Mignon;79;328;79328;Thorigny-sur-le-Mignon;101;2;103
79;083;79083;Chef-Boutonne;79;330;79330;Tillou;319;7;326
79;013;79013;Argentonnay;79;333;79333;Ulcot;55;1;56
79;334;79334;Val-du-Mignon;79;334;79334;Usseau;859;26;885
79;061;79061;Celles-sur-Belle;79;344;79344;Verrines-sous-Celles;1001;27;1028
80;436;80436;Hescamps;80;007;80007;Agnières;149;4;153
80;443;80443;Hornoy-le-Bourg;80;111;80111;Boisrault;125;1;126
80;505;80505;Carnoy-Mametz;80;175;80175;Carnoy;96;1;97
80;554;80554;Molliens-Dreuil;80;257;80257;Dreuil-lès-Molliens;136;0;136
80;557;80557;Estrées-Mons;80;289;80289;Estrées-en-Chaussée;76;3;79
80;295;80295;Étinehem-Méricourt;80;295;80295;Étinehem;383;4;387
80;436;80436;Hescamps;80;363;80363;Frettemolle;107;4;111
80;443;80443;Hornoy-le-Bourg;80;382;80382;Gouy-l'Hôpital;53;0;53
80;703;80703;Saint-Germain-sur-Bresle;80;394;80394;Guémicourt;19;1;20
80;456;80456;Lafresguimont-Saint-Martin;80;398;80398;Guibermesnil;61;1;62
80;406;80406;Hallencourt;80;441;80441;Hocquincourt;95;2;97
80;621;80621;Hypercourt;80;447;80447;Hyencourt-le-Grand;74;1;75
80;456;80456;Lafresguimont-Saint-Martin;80;454;80454;Laboissière-Saint-Martin;60;0;60
80;630;80630;Poix-de-Picardie;80;457;80457;Lahaye-Saint-Romain;274;1;275
80;443;80443;Hornoy-le-Bourg;80;483;80483;Lincheux-Hallivillers;150;3;153
80;485;80485;Ô-de-Selle;80;485;80485;Lœuilly;792;8;800
80;245;80245;Domléger-Longvillers;80;492;80492;Longvillers;173;3;176
80;505;80505;Carnoy-Mametz;80;505;80505;Mametz;172;4;176
80;509;80509;Marchélepot-Misery;80;509;80509;Marchélepot;452;10;462
80;222;80222;Crécy-en-Ponthieu;80;510;80510;Marcheville;112;3;115
80;295;80295;Étinehem-Méricourt;80;532;80532;Méricourt-sur-Somme;213;6;219
80;509;80509;Marchélepot-Misery;80;551;80551;Misery;128;0;128
80;456;80456;Lafresguimont-Saint-Martin;80;564;80564;Montmarquet;214;4;218
80;582;80582;Namps-Maisnil;80;581;80581;Namps-au-Mont;192;1;193
80;485;80485;Ô-de-Selle;80;594;80594;Neuville-lès-Lœuilly;108;2;110
80;621;80621;Hypercourt;80;608;80608;Omiécourt;253;0;253
80;623;80623;Piennes-Onvillers;80;610;80610;Onvillers;118;1;119
80;443;80443;Hornoy-le-Bourg;80;612;80612;Orival;200;3;203
80;621;80621;Hypercourt;80;621;80621;Pertain;359;9;368
80;582;80582;Namps-Maisnil;80;689;80689;Rumaisnil;115;1;116
80;229;80229;Crouy-Saint-Pierre;80;712;80712;Saint-Pierre-à-Gouy;76;1;77
80;443;80443;Hornoy-le-Bourg;80;731;80731;Selincourt;97;2;99
80;436;80436;Hescamps;80;739;80739;Souplicourt;85;0;85
80;582;80582;Namps-Maisnil;80;745;80745;Taisnil;321;2;323
80;485;80485;Ô-de-Selle;80;761;80761;Tilloy-lès-Conty;253;2;255
80;443;80443;Hornoy-le-Bourg;80;768;80768;Tronchoy;204;6;210
80;211;80211;Conty;80;816;80816;Wailly;143;4;147
80;406;80406;Hallencourt;80;817;80817;Wanel;132;2;134
81;262;81262;Saint-Marcel-Campes;81;057;81057;Campes;158;2;160
81;218;81218;Puygouzon;81;113;81113;Labastide-Dénat;424;6;430
81;233;81233;Terre-de-Bancalié;81;226;81226;Ronel;367;10;377
81;233;81233;Terre-de-Bancalié;81;233;81233;Roumégoux;248;5;253
81;233;81233;Terre-de-Bancalié;81;241;81241;Saint-Antonin-de-Lacalm;284;8;292
81;233;81233;Terre-de-Bancalié;81;260;81260;Saint-Lieux-Lafenasse;445;6;451
81;233;81233;Terre-de-Bancalié;81;296;81296;Terre-Clapier;252;5;257
81;233;81233;Terre-de-Bancalié;81;301;81301;Le Travet;132;1;133
85;001;85001;L'Aiguillon-la-Presqu'île;85;001;85001;L'Aiguillon-sur-Mer;2084;22;2106
85;008;85008;Aubigny-Les Clouzeaux;85;008;85008;Aubigny;3933;80;4013
85;009;85009;Auchay-sur-Vendée;85;009;85009;Auzay;643;15;658
85;019;85019;Bellevigny;85;019;85019;Belleville-sur-Vie;4547;111;4658
85;146;85146;Montaigu-Vendée;85;027;85027;Boufféré;3505;105;3610
85;084;85084;Essarts-en-Bocage;85;030;85030;Boulogne;1011;12;1023
85;289;85289;Terval;85;037;85037;Breuil-Barret;560;15;575
85;292;85292;Rives-du-Fougerais;85;041;85041;Cezais;299;6;305
85;213;85213;Rives de l'Yon;85;043;85043;Chaillé-sous-les-Ormeaux;1379;29;1408
85;009;85009;Auchay-sur-Vendée;85;044;85044;Chaix;475;7;482
85;302;85302;Chanverrie;85;048;85048;Chambretaud;1564;35;1599
85;289;85289;Terval;85;053;85053;La Chapelle-aux-Lys;265;3;268
85;090;85090;Sèvremont;85;063;85063;Les Châtelliers-Châteaumur;774;8;782
85;036;85036;La Bretonnière-la-Claye;85;068;85068;La Claye;105;4;109
85;008;85008;Aubigny-Les Clouzeaux;85;069;85069;Les Clouzeaux;3196;51;3247
85;135;85135;Mareuil-sur-Lay-Dissais;85;079;85079;Dissais;400;11;411
85;080;85080;Doix lès Fontaines;85;080;85080;Doix;985;18;1003
85;084;85084;Essarts-en-Bocage;85;084;85084;Les Essarts;5824;102;5926
85;090;85090;Sèvremont;85;090;85090;La Flocellière;2592;46;2638
85;080;85080;Doix lès Fontaines;85;091;85091;Fontaines;772;15;787
85;146;85146;Montaigu-Vendée;85;107;85107;La Guyonnière;2692;80;2772
85;020;85020;Benet;85;122;85122;Lesson;616;22;638
85;146;85146;Montaigu-Vendée;85;146;85146;Montaigu;5359;161;5520
85;197;85197;Montréverd;85;150;85150;Mormaison;1205;11;1216
85;154;85154;Mouilleron-Saint-Germain;85;154;85154;Mouilleron-en-Pareds;1334;76;1410
85;162;85162;Rives-d'Autise;85;162;85162;Nieul-sur-l'Autise;1262;43;1305
85;162;85162;Rives-d'Autise;85;168;85168;Oulmes;792;20;812
85;177;85177;Les Velluire-sur-Vendée;85;177;85177;Le Poiré-sur-Velluire;665;11;676
85;090;85090;Sèvremont;85;180;85180;La Pommeraie-sur-Sèvre;987;26;1013
85;197;85197;Montréverd;85;197;85197;Saint-André-Treize-Voies;1484;30;1514
85;020;85020;Benet;85;203;85203;Sainte-Christine;375;5;380
85;213;85213;Rives de l'Yon;85;213;85213;Saint-Florent-des-Bois;2906;157;3063
85;146;85146;Montaigu-Vendée;85;217;85217;Saint-Georges-de-Montaigu;4400;131;4531
85;154;85154;Mouilleron-Saint-Germain;85;219;85219;Saint-Germain-l'Aiguiller;415;11;426
85;146;85146;Montaigu-Vendée;85;224;85224;Saint-Hilaire-de-Loulay;4798;143;4941
85;040;85040;La Caillère-Saint-Hilaire;85;230;85230;Saint-Hilaire-du-Bois;299;5;304
85;090;85090;Sèvremont;85;257;85257;Saint-Michel-Mont-Mercure;2048;174;2222
85;051;85051;Chantonnay;85;263;85263;Saint-Philbert-du-Pont-Charrault;1051;10;1061
85;277;85277;Saint-Vincent-sur-Graon;85;270;85270;Saint-Sornin;107;3;110
85;292;85292;Rives-du-Fougerais;85;271;85271;Saint-Sulpice-en-Pareds;430;7;437
85;197;85197;Montréverd;85;272;85272;Saint-Sulpice-le-Verdon;1144;22;1166
85;034;85034;Bournezeau;85;275;85275;Saint-Vincent-Puymaufrais;560;6;566
85;019;85019;Bellevigny;85;279;85279;Saligny;1692;37;1729
85;289;85289;Terval;85;289;85289;La Tardière;1348;25;1373
85;292;85292;Rives-du-Fougerais;85;292;85292;Thouarsais-Bouildroux;775;11;786
85;177;85177;Les Velluire-sur-Vendée;85;299;85299;Velluire;701;20;721
85;302;85302;Chanverrie;85;302;85302;La Verrie;4016;95;4111
85;001;85001;L'Aiguillon-la-Presqu'île;85;307;85307;La Faute-sur-Mer;724;9;733
86;019;86019;Beaumont Saint-Cyr;86;019;86019;Beaumont;1831;29;1860
86;123;86123;Boivre-la-Vallée;86;021;86021;Benassay;797;11;808
86;281;86281;Saint-Martin-la-Pallu;86;030;86030;Blaslay;539;5;544
86;082;86082;Valence-en-Poitou;86;043;86043;Ceaux-en-Couhé;527;11;538
86;123;86123;Boivre-la-Vallée;86;056;86056;La Chapelle-Montreuil;707;19;726
86;281;86281;Saint-Martin-la-Pallu;86;060;86060;Charrais;1110;27;1137
86;082;86082;Valence-en-Poitou;86;067;86067;Châtillon;220;6;226
86;281;86281;Saint-Martin-la-Pallu;86;071;86071;Cheneché;386;2;388
86;082;86082;Valence-en-Poitou;86;082;86082;Couhé;1762;44;1806
86;225;86225;Saint-Jean-de-Sauves;86;101;86101;Frontenay-sur-Dive;186;5;191
86;115;86115;Jaunay-Marigny;86;115;86115;Jaunay-Clan;6297;237;6534
86;123;86123;Boivre-la-Vallée;86;123;86123;Lavausseau;783;9;792
86;115;86115;Jaunay-Marigny;86;146;86146;Marigny-Brizay;1300;26;1326
86;161;86161;Moncontour;86;155;86155;Messais;86;3;89
86;123;86123;Boivre-la-Vallée;86;166;86166;Montreuil-Bonnin;754;16;770
86;108;86108;La Grimaudière;86;179;86179;Notre-Dame-d'Or;93;1;94
86;161;86161;Moncontour;86;185;86185;Ouzilly-Vignolles;179;3;182
86;082;86082;Valence-en-Poitou;86;188;86188;Payré;1028;52;1080
86;070;86070;Chauvigny;86;199;86199;Pouzioux;235;3;238
86;137;86137;Loudun;86;212;86212;Rossay;252;8;260
86;161;86161;Moncontour;86;216;86216;Saint-Chartres;117;2;119
86;019;86019;Beaumont Saint-Cyr;86;219;86219;Saint-Cyr;1110;16;1126
86;247;86247;Val-de-Comporté;86;231;86231;Saint-Macoux;473;19;492
86;245;86245;Senillé-Saint-Sauveur;86;245;86245;Saint-Sauveur;977;22;999
86;247;86247;Val-de-Comporté;86;247;86247;Saint-Saviol;534;14;548
86;245;86245;Senillé-Saint-Sauveur;86;259;86259;Senillé;747;20;767
86;066;86066;Châtellerault;86;267;86267;Targé;957;21;978
86;281;86281;Saint-Martin-la-Pallu;86;277;86277;Varennes;356;4;360
86;082;86082;Valence-en-Poitou;86;278;86278;Vaux;786;15;801
86;281;86281;Saint-Martin-la-Pallu;86;281;86281;Vendeuvre-du-Poitou;3272;46;3318
86;108;86108;La Grimaudière;86;283;86283;Verger-sur-Dive;99;0;99
87;097;87097;Val d'Issoire;87;026;87026;Bussière-Boffy;283;4;287
87;028;87028;Val-d'Oire-et-Gartempe;87;028;87028;Bussière-Poitevine;866;6;872
87;028;87028;Val-d'Oire-et-Gartempe;87;055;87055;Darnac;349;5;354
87;097;87097;Val d'Issoire;87;097;87097;Mézières-sur-Issoire;748;6;754
87;092;87092;Marval;87;098;87098;Milhaguet;98;3;101
87;128;87128;Saint-Pardoux-le-Lac;87;128;87128;Roussac;447;11;458
87;028;87028;Val-d'Oire-et-Gartempe;87;136;87136;Saint-Barbant;336;8;344
87;027;87027;Bussière-Galant;87;171;87171;Saint-Nicolas-Courbefy;121;0;121
87;128;87128;Saint-Pardoux-le-Lac;87;173;87173;Saint-Pardoux;668;8;676
87;180;87180;Saint-Sornin-Leulac;87;175;87175;Saint-Priest-le-Betoux;58;0;58
87;128;87128;Saint-Pardoux-le-Lac;87;184;87184;Saint-Symphorien-sur-Couze;249;3;252
87;028;87028;Val-d'Oire-et-Gartempe;87;196;87196;Thiat;161;3;164
88;029;88029;La Vôge-les-Bains;88;029;88029;Bains-les-Bains;1109;129;1238
88;322;88322;La Neuveville-devant-Lépanges;88;067;88067;Le Boulay;217;6;223
88;361;88361;Provenchères-et-Colroy;88;112;88112;Colroy-la-Grande;479;82;561
88;465;88465;Thaon-les-Vosges;88;204;88204;Girmont;953;17;970
88;029;88029;La Vôge-les-Bains;88;234;88234;Harsault;318;5;323
88;029;88029;La Vôge-les-Bains;88;235;88235;Hautmougey;129;3;132
88;465;88465;Thaon-les-Vosges;88;337;88337;Oncourt;184;7;191
88;361;88361;Provenchères-et-Colroy;88;361;88361;Provenchères-sur-Fave;820;18;838
88;322;88322;La Neuveville-devant-Lépanges;88;420;88420;Saint-Jean-du-Marché;96;2;98
88;465;88465;Thaon-les-Vosges;88;465;88465;Thaon-les-Vosges;7296;190;7486
89;130;89130;Deux Rivières;89;001;89001;Accolay;452;6;458
89;003;89003;Montholon;89;003;89003;Aillant-sur-Tholon;1630;46;1676
89;055;89055;Brienon-sur-Armançon;89;047;89047;Bligny-en-Othe;87;5;92
89;439;89439;Vergigny;89;052;89052;Bouilly;198;3;201
89;086;89086;Charny Orée de Puisaye;89;070;89070;Chambeugle;59;1;60
89;003;89003;Montholon;89;078;89078;Champvallon;347;15;362
89;086;89086;Charny Orée de Puisaye;89;086;89086;Charny;1497;14;1511
89;283;89283;Ouanne;89;090;89090;Chastenay;105;4;109
89;086;89086;Charny Orée de Puisaye;89;097;89097;Chêne-Arnoult;112;2;114
89;086;89086;Charny Orée de Puisaye;89;103;89103;Chevillon;330;3;333
89;411;89411;Les Vallées de la Vanne;89;107;89107;Chigy;336;6;342
89;197;89197;Guillon-Terre-Plaine;89;109;89109;Cisery;52;0;52
89;407;89407;Tanlay;89;114;89114;Commissey;182;9;191
89;130;89130;Deux Rivières;89;130;89130;Cravant;820;25;845
89;086;89086;Charny Orée de Puisaye;89;138;89138;Dicy;332;4;336
89;014;89014;Arces-Dilo;89;140;89140;Dilo;65;1;66
89;233;89233;Lucy-sur-Cure;89;157;89157;Essert;74;3;77
89;414;89414;Thorigny-sur-Oreuse;89;166;89166;Fleurigny;335;3;338
89;405;89405;Les Hauts de Forterre;89;174;89174;Fontenailles;70;0;70
89;086;89086;Charny Orée de Puisaye;89;178;89178;Fontenouilles;222;3;225
89;086;89086;Charny Orée de Puisaye;89;192;89192;Grandchamp;322;5;327
89;196;89196;Valravillon;89;196;89196;Guerchy;759;22;781
89;197;89197;Guillon-Terre-Plaine;89;197;89197;Guillon;422;10;432
89;196;89196;Valravillon;89;213;89213;Laduz;296;12;308
89;073;89073;Champignelles;89;231;89231;Louesme;57;1;58
89;086;89086;Charny Orée de Puisaye;89;241;89241;Malicorne;167;5;172
89;086;89086;Charny Orée de Puisaye;89;243;89243;Marchais-Beton;113;1;114
89;405;89405;Les Hauts de Forterre;89;260;89260;Molesmes;165;2;167
89;196;89196;Valravillon;89;275;89275;Neuilly;448;13;461
89;420;89420;Treigny-Perreuse-Sainte-Colombe;89;293;89293;Perreuse;67;1;68
89;086;89086;Charny Orée de Puisaye;89;294;89294;Perreux;317;5;322
89;086;89086;Charny Orée de Puisaye;89;317;89317;Prunoy;285;9;294
89;439;89439;Vergigny;89;322;89322;Rebourseaux;290;5;295
89;441;89441;Vermenton;89;330;89330;Sacy;169;6;175
89;334;89334;Le Val d'Ocre;89;334;89334;Saint-Aubin-Château-Neuf;508;8;516
89;420;89420;Treigny-Perreuse-Sainte-Colombe;89;340;89340;Sainte-Colombe-sur-Loing;232;1;233
89;086;89086;Charny Orée de Puisaye;89;343;89343;Saint-Denis-sur-Ouanne;140;0;140
89;334;89334;Le Val d'Ocre;89;356;89356;Saint-Martin-sur-Ocre;51;0;51
89;414;89414;Thorigny-sur-Oreuse;89;357;89357;Saint-Martin-sur-Oreuse;359;10;369
89;086;89086;Charny Orée de Puisaye;89;358;89358;Saint-Martin-sur-Ouanne;364;5;369
89;407;89407;Tanlay;89;372;89372;Saint-Vinnemer;222;4;226
89;197;89197;Guillon-Terre-Plaine;89;381;89381;Sceaux;112;2;114
89;344;89344;Saint-Fargeau;89;389;89389;Septfonds;135;0;135
89;263;89263;Monéteau;89;401;89401;Sougères-sur-Sinotte;465;11;476
89;405;89405;Les Hauts de Forterre;89;405;89405;Taingy;246;9;255
89;411;89411;Les Vallées de la Vanne;89;411;89411;Theil-sur-Vanne;444;9;453
89;420;89420;Treigny-Perreuse-Sainte-Colombe;89;420;89420;Treigny;777;20;797
89;197;89197;Guillon-Terre-Plaine;89;421;89421;Trévilly;56;1;57
89;411;89411;Les Vallées de la Vanne;89;429;89429;Vareilles;232;5;237
89;024;89024;Auxerre;89;435;89435;Vaux;456;14;470
89;197;89197;Guillon-Terre-Plaine;89;448;89448;Vignes;70;2;72
89;086;89086;Charny Orée de Puisaye;89;454;89454;Villefranche;594;14;608
89;196;89196;Valravillon;89;457;89457;Villemer;274;7;281
89;003;89003;Montholon;89;473;89473;Villiers-sur-Tholon;453;13;466
89;472;89472;Villiers-Saint-Benoît;89;476;89476;La Villotte;70;1;71
89;003;89003;Montholon;89;484;89484;Volgré;300;10;310
91;390;91390;Le Mérévillois;91;222;91222;Estouches;257;3;260
91;390;91390;Le Mérévillois;91;390;91390;Méréville;3163;41;3204
